# eps,Egenl1/Egenl22
0.05555555555555555,0.01851737076003261
0.1111111111111111,0.020603004027482264
0.16666666666666666,0.023146276666714757
0.2222222222222222,0.026249461811195893
0.2777777777777778,0.030095359964694576
0.3333333333333333,0.03495904315966348
0.38888888888888884,0.04126469736840052
0.4444444444444444,0.04969498699399708
0.5,0.061407268240362474
