alphas,errors,lambdas
1.519911082952934755e+01,3.223941727464962881e-02,1.000000000000000082e-05
1.788649529057436993e+01,2.834143350782114545e-02,1.000000000000000082e-05
2.104904144512021702e+01,2.515290724748142637e-02,1.000000000000000082e-05
2.477076355991711409e+01,2.252864994030590040e-02,1.000000000000000082e-05
2.915053062825178642e+01,2.035775656580396387e-02,1.000000000000000082e-05
3.430469286314919231e+01,1.855425286027179155e-02,1.000000000000000082e-05
4.037017258596557667e+01,1.705063216603952547e-02,1.000000000000000082e-05
4.750810162102798273e+01,1.579329574247356760e-02,1.000000000000000082e-05
5.590810182512228721e+01,1.473927583307688138e-02,1.000000000000000082e-05
6.579332246575683030e+01,1.385383910596083012e-02,1.000000000000000082e-05
7.742636826811278183e+01,1.310870655935425511e-02,1.000000000000000082e-05
9.111627561154895716e+01,1.248071122879168549e-02,1.000000000000000082e-05
1.072267222010324303e+02,1.195077296568269887e-02,1.000000000000000082e-05
1.261856883066022306e+02,1.150310561782519336e-02,1.000000000000000082e-05
1.484968262254465117e+02,1.112459714644953301e-02,1.000000000000000082e-05
1.747528400007684866e+02,1.080432008155063350e-02,1.000000000000000082e-05
2.056512308348653448e+02,1.053314140639316498e-02,1.000000000000000082e-05
2.420128264794385871e+02,1.030340915073613139e-02,1.000000000000000082e-05
2.848035868435802058e+02,1.010869878454645487e-02,1.000000000000000082e-05
3.351602650938844477e+02,9.943606681283023718e-03,1.000000000000000082e-05
3.944206059437660201e+02,9.803580958184454630e-03,1.000000000000000082e-05
4.641588833612777307e+02,9.684782236363043140e-03,1.000000000000000082e-05
5.462277217684342077e+02,9.583968526344577299e-03,1.000000000000000082e-05
6.428073117284325235e+02,9.498399694831682893e-03,1.000000000000000082e-05
7.564633275546298137e+02,9.425757917994603829e-03,1.000000000000000082e-05
8.902150854450383122e+02,9.364081254899181417e-03,1.000000000000000082e-05
1.047615752789665066e+03,9.311708038572952262e-03,1.000000000000000082e-05
1.232846739442067246e+03,9.267230222753664037e-03,1.000000000000000082e-05
1.450828778495941606e+03,9.229454169407569353e-03,1.000000000000000082e-05
1.707352647470690499e+03,9.197367637732378753e-03,1.000000000000000082e-05
2.009233002565047855e+03,9.170111986486872979e-03,1.000000000000000082e-05
2.364489412645409629e+03,9.146958564508755885e-03,1.000000000000000082e-05
2.782559402207128642e+03,9.127289052441422967e-03,1.000000000000000082e-05
3.274549162877728577e+03,9.110578561692950217e-03,1.000000000000000082e-05
3.853528593710531368e+03,9.096381467947223243e-03,1.000000000000000082e-05
4.534878508128586873e+03,9.084319390182837850e-03,1.000000000000000082e-05
5.336699231206307559e+03,9.074071006944350870e-03,1.000000000000000082e-05
6.280291441834253419e+03,9.065363425147410226e-03,1.000000000000000082e-05
7.390722033525782535e+03,9.057964861891587560e-03,1.000000000000000082e-05
8.697490026177843902e+03,9.051678437495214169e-03,1.000000000000000082e-05
1.023531021899026928e+04,9.046336909533492232e-03,1.000000000000000082e-05
1.204503540258783687e+04,9.041798204159068320e-03,1.000000000000000082e-05
1.417474162926807730e+04,9.037941623214251763e-03,1.000000000000000082e-05
1.668100537200062536e+04,9.034664624379740161e-03,1.000000000000000082e-05
1.963040650040268520e+04,9.031880087388755030e-03,1.000000000000000082e-05
2.310129700083157877e+04,9.029513992625748386e-03,1.000000000000000082e-05
2.718588242732940125e+04,9.027503449706264504e-03,1.000000000000000082e-05
3.199267137797384567e+04,9.025795023113625248e-03,1.000000000000000082e-05
3.764935806792470976e+04,9.024343310022553410e-03,1.000000000000000082e-05
4.430621457583886513e+04,9.023109732253065118e-03,1.000000000000000082e-05
5.214008287999695312e+04,9.022061510047363342e-03,1.000000000000000082e-05
6.135907273413163057e+04,9.021170790272092788e-03,1.000000000000000082e-05
7.220809018385456875e+04,9.020413905768354113e-03,1.000000000000000082e-05
8.497534359086438781e+04,9.019770746111488435e-03,1.000000000000000082e-05
1.000000000000000000e+05,9.019224222990729345e-03,1.000000000000000082e-05
