alphas,errors,lambdas
1.097498765493056716e+01,3.719185004984093545e-02,1.000000000000000082e-05
1.291549665014885306e+01,3.101189839251361491e-02,1.000000000000000082e-05
1.519911082952934755e+01,2.609114947483215374e-02,1.000000000000000082e-05
1.788649529057436993e+01,2.212836281093144564e-02,1.000000000000000082e-05
2.104904144512021702e+01,1.890767034910223465e-02,1.000000000000000082e-05
2.477076355991711409e+01,1.627050312333877535e-02,1.000000000000000082e-05
2.915053062825178642e+01,1.409789797311988835e-02,1.000000000000000082e-05
3.430469286314919231e+01,1.229898146620533872e-02,1.000000000000000082e-05
4.037017258596557667e+01,1.080325769201961883e-02,1.000000000000000082e-05
4.750810162102798273e+01,9.555311106264730014e-03,1.000000000000000082e-05
5.590810182512228721e+01,8.511084714814876051e-03,1.000000000000000082e-05
6.579332246575683030e+01,7.635210179871343428e-03,1.000000000000000082e-05
7.742636826811278183e+01,6.899057380505668746e-03,1.000000000000000082e-05
9.111627561154895716e+01,6.279284996725698065e-03,1.000000000000000082e-05
1.072267222010324303e+02,5.756747476492352078e-03,1.000000000000000082e-05
1.261856883066022306e+02,5.315658677900403362e-03,1.000000000000000082e-05
1.484968262254465117e+02,4.942944368213186834e-03,1.000000000000000082e-05
1.747528400007684866e+02,4.627735098056806606e-03,1.000000000000000082e-05
2.056512308348653448e+02,4.360965022766283283e-03,1.000000000000000082e-05
2.420128264794385871e+02,4.135051660083322034e-03,1.000000000000000082e-05
2.848035868435802058e+02,3.943638191352683009e-03,1.000000000000000082e-05
3.351602650938844477e+02,3.781384606009297045e-03,1.000000000000000082e-05
3.944206059437660201e+02,3.643797360753042724e-03,1.000000000000000082e-05
4.641588833612777307e+02,3.527089677674899448e-03,1.000000000000000082e-05
5.462277217684342077e+02,3.428066411511609957e-03,1.000000000000000082e-05
6.428073117284325235e+02,3.344028761005812811e-03,1.000000000000000082e-05
7.564633275546298137e+02,3.272695111788292976e-03,1.000000000000000082e-05
8.902150854450383122e+02,3.212135068422883322e-03,1.000000000000000082e-05
1.047615752789665066e+03,3.160714325074032161e-03,1.000000000000000082e-05
1.232846739442067246e+03,3.117048483347817367e-03,1.000000000000000082e-05
1.450828778495941606e+03,3.079964285201075569e-03,1.000000000000000082e-05
1.707352647470690499e+03,3.048467012464861625e-03,1.000000000000000082e-05
2.009233002565047855e+03,3.021713030213479811e-03,1.000000000000000082e-05
2.364489412645409629e+03,2.998986632109845729e-03,1.000000000000000082e-05
2.782559402207128642e+03,2.979680491794756136e-03,1.000000000000000082e-05
3.274549162877728577e+03,2.963279142923935794e-03,1.000000000000000082e-05
3.853528593710531368e+03,2.949345007195347534e-03,1.000000000000000082e-05
4.534878508128586873e+03,2.937506569122172451e-03,1.000000000000000082e-05
5.336699231206307559e+03,2.927448361727424953e-03,1.000000000000000082e-05
6.280291441834253419e+03,2.918902481552576589e-03,1.000000000000000082e-05
7.390722033525782535e+03,2.911641396285968852e-03,1.000000000000000082e-05
8.697490026177843902e+03,2.905471845875418069e-03,1.000000000000000082e-05
1.023531021899026928e+04,2.900229669224207996e-03,1.000000000000000082e-05
1.204503540258783687e+04,2.895775414849310891e-03,1.000000000000000082e-05
1.417474162926807730e+04,2.891990615835338119e-03,1.000000000000000082e-05
1.668100537200062536e+04,2.888774627953338836e-03,1.000000000000000082e-05
1.963040650040268520e+04,2.886041945342476822e-03,1.000000000000000082e-05
2.310129700083157877e+04,2.883719921318528279e-03,1.000000000000000082e-05
2.718588242732940125e+04,2.881746832932963187e-03,1.000000000000000082e-05
3.199267137797384567e+04,2.880070237264220623e-03,1.000000000000000082e-05
3.764935806792470976e+04,2.878645575359106701e-03,1.000000000000000082e-05
4.430621457583886513e+04,2.877434986411575579e-03,1.000000000000000082e-05
5.214008287999695312e+04,2.876406300468703492e-03,1.000000000000000082e-05
6.135907273413163057e+04,2.875532182734730213e-03,1.000000000000000082e-05
7.220809018385456875e+04,2.874789406619449039e-03,1.000000000000000082e-05
8.497534359086438781e+04,2.874158236153112611e-03,1.000000000000000082e-05
1.000000000000000000e+05,2.873621901277934043e-03,1.000000000000000082e-05
