# # alphas_L2, errors_L2, lambdas_L2, errors_L1, lambdas_L1, errors_Huber,lambdas_Huber, huber_params, errors_BO
1.011793165585276807e-03,1.164577897158336484e-02,9.785104570975018679e-02,1.700099514276853796e-02,3.865959486655782817e-01,1.107493837789275126e-02,9.745836240192939925e-02,8.180024510512242664e-01,0.000000000000000000e+00
1.043077633140898543e-03,1.166652189922312566e-02,9.778470592532134686e-02,1.700221792481082517e-02,3.865083118517601557e-01,1.107760486374598230e-02,9.738717657574846864e-02,8.154030228530138036e-01,nan
1.075329410956687168e-03,1.168790785622864092e-02,9.771643528086636221e-02,1.700347865682316773e-02,3.864175433513257762e-01,1.108034183738704215e-02,9.731428031792607736e-02,8.127987193523642517e-01,0.000000000000000000e+00
1.108578408096552682e-03,1.170995683400888332e-02,9.764609456276303334e-02,1.700477852978687920e-02,3.863245942776851738e-01,1.108315113771496385e-02,9.723916958103896724e-02,8.101899751172996211e-01,6.936914412030643466e-310
1.142855458407420876e-03,1.173268943724403712e-02,9.757348689363082306e-02,1.700611875329660627e-02,3.862284069781342644e-01,1.108603464391544335e-02,9.716203603638175201e-02,8.075766935215398235e-01,2.402902635977883631e-314
1.178192349113367553e-03,1.175612692185645791e-02,9.749863479879204708e-02,1.700750058849043178e-02,3.861292923334311844e-01,1.108899428746168425e-02,9.708286163672982805e-02,8.049578682134584939e-01,9.881312916824930884e-324
1.214621850293874303e-03,1.178029121309820404e-02,9.742149814222986204e-02,1.700892533371467508e-02,3.860271375140907346e-01,1.109203204796949116e-02,9.700133865406201927e-02,8.023350823873848237e-01,0.000000000000000000e+00
1.252177745273543551e-03,1.180520491474457145e-02,9.734219038718483485e-02,1.701039432576800792e-02,3.859220139472049338e-01,1.109514995922822322e-02,9.691794967103758984e-02,7.997074320915005252e-01,nan
1.290894861951458021e-03,1.183089133571191276e-02,9.726023763926429366e-02,1.701190894738568993e-02,3.858134409947716614e-01,1.109835010463822158e-02,9.683198777181742378e-02,7.970749331395940995e-01,0.000000000000000000e+00
1.330809105099242965e-03,1.185737452553947691e-02,9.717569646564300223e-02,1.701347062099323182e-02,3.857016055192629134e-01,1.110163462098512355e-02,9.674375593090436820e-02,7.944379893591265729e-01,0.000000000000000000e+00
1.371957489657780506e-03,1.188467927469760710e-02,9.708882388769243810e-02,1.701508081497982161e-02,3.855862896517781024e-01,1.110500570468020420e-02,9.665328182537935575e-02,7.917958296289524522e-01,2.402902635977883631e-314
1.414378175063441597e-03,1.191283116360986050e-02,9.699904696339203825e-02,1.701674104395167753e-02,3.854671517590493313e-01,1.110846560669465077e-02,9.656014918425590010e-02,7.891488081663687870e-01,9.881312916824930884e-324
1.458110500635688813e-03,1.194185655719048889e-02,9.690676347678670033e-02,1.701845287257830464e-02,3.853445170236025064e-01,1.111201663441874210e-02,9.646453450565484200e-02,7.864971471030194339e-01,0.000000000000000000e+00
1.503195022058860736e-03,1.197178265774412331e-02,9.681146140677314438e-02,1.702021791029739717e-02,3.852179512262191574e-01,1.111566115700846069e-02,9.636640932367537826e-02,7.838408027950831691e-01,nan
1.549673548991951401e-03,1.200263752694663566e-02,9.671324436455058793e-02,1.702203782536759746e-02,3.850877538479967055e-01,1.111940160963875712e-02,9.626560223829339069e-02,7.811791601697108955e-01,0.000000000000000000e+00
1.597589183841291536e-03,1.203445009255599274e-02,9.661200949267240157e-02,1.702391432813032957e-02,3.849531211948863940e-01,1.112324048034629698e-02,9.616204124327948355e-02,7.785125662967952165e-01,0.000000000000000000e+00
1.646986361732074872e-03,1.206725019848664537e-02,9.650771109432740302e-02,1.702584918943506054e-02,3.848151024658723607e-01,1.112718033225235104e-02,9.605563504149036702e-02,7.758414297308068308e-01,2.402902635977883631e-314
1.697910891715782985e-03,1.210106862536997063e-02,9.640020966460759178e-02,1.702784423592440533e-02,3.846725275178516368e-01,1.113122379039133136e-02,9.594641640553643047e-02,7.731649917782459358e-01,9.881312916824930884e-324
1.750409999251749350e-03,1.213593711585292390e-02,9.628952063684698137e-02,1.702990134727544458e-02,3.845249061520038536e-01,1.113537354761429121e-02,9.583431911647632973e-02,7.704841115588908496e-01,0.000000000000000000e+00
1.804532370002246040e-03,1.217188842437377794e-02,9.617532228929631666e-02,1.703202247709612038e-02,3.843732205129575807e-01,1.113963237217396873e-02,9.571929937836398672e-02,7.677978347528137126e-01,nan
1.860328194981700559e-03,1.220895631646623514e-02,9.605755389858362803e-02,1.703420961997759164e-02,3.842168763070982207e-01,1.114400309780716469e-02,9.560098567996340446e-02,7.651066253971654518e-01,0.000000000000000000e+00
1.917849217101915554e-03,1.224717563478505689e-02,9.593634785384944075e-02,1.703646484640675141e-02,3.840555425675536982e-01,1.114848863762851749e-02,9.547960818444800601e-02,7.624102744377680985e-01,0.000000000000000000e+00
1.977148779156468698e-03,1.228658231049317706e-02,9.581130569702181465e-02,1.703879029378874144e-02,3.838892587557234393e-01,1.115309197828051602e-02,9.535488645384213036e-02,7.597085884248566678e-01,2.402902635977883631e-314
2.038281873288783595e-03,1.232721341333009590e-02,9.568267109454652031e-02,1.704118816133171066e-02,3.837179214667594263e-01,1.115781618701139344e-02,9.522677034631872595e-02,7.570026403895195877e-01,9.881312916824930884e-324
2.101305191989724392e-03,1.236910717748429533e-02,9.554972197713620941e-02,1.704366072226948248e-02,3.835409519533639622e-01,1.116266441039148738e-02,9.509540019128995270e-02,7.542908634475941065e-01,0.000000000000000000e+00
2.166277180672048375e-03,1.241230304129881112e-02,9.541302333159659699e-02,1.704621031601538661e-02,3.833592358458561278e-01,1.116763987724667118e-02,9.496038159062178408e-02,7.515742967329911428e-01,nan
2.233258091870451035e-03,1.245684169568606059e-02,9.527196605995490175e-02,1.704883937375445413e-02,3.831711712793209879e-01,1.117274590391170719e-02,9.482182197411270774e-02,7.488526262427483982e-01,0.000000000000000000e+00
2.302310041117445506e-03,1.250276510455217149e-02,9.512670160153456622e-02,1.705155037998062895e-02,3.829776445749075164e-01,1.117798589110918783e-02,9.467964241659933278e-02,7.461255740103058809e-01,0.000000000000000000e+00
2.373497064546936826e-03,1.255011657144611270e-02,9.497705006770509883e-02,1.705434591426313595e-02,3.827782805343983297e-01,1.118336333271297001e-02,9.453346653645149089e-02,7.433933075063401397e-01,2.402902635977883631e-314
2.446885178278886651e-03,1.259894075204348596e-02,9.482255938426870090e-02,1.705722863572178838e-02,3.825722486737795913e-01,1.118888181083654842e-02,9.438353339084086524e-02,7.406559270015662388e-01,9.881312916824930884e-324
2.522542439640122064e-03,1.264928373299945008e-02,9.466368545663760015e-02,1.706020128604901487e-02,3.823603441770485611e-01,1.119454500805394659e-02,9.422958116746620039e-02,7.379137531411165130e-01,0.000000000000000000e+00
2.600539010278101956e-03,1.270119304876971000e-02,9.449987092470690797e-02,1.706326669549640407e-02,3.821419854284205941e-01,1.120035670098529224e-02,9.407169849888705193e-02,7.351658248627968018e-01,nan
2.680947221226146707e-03,1.275471773708836132e-02,9.433095958626575017e-02,1.706642778587452725e-02,3.819166163554261750e-01,1.120632076553818024e-02,9.390940296286064137e-02,7.324123697849048709e-01,0.000000000000000000e+00
2.763841639980467880e-03,1.280990840618545512e-02,9.415705145295338863e-02,1.706968757670956904e-02,3.816843859486928059e-01,1.121244118813224944e-02,9.374292234341564944e-02,7.296541442183298587e-01,0.000000000000000000e+00
2.849299139651189066e-03,1.286681725471350290e-02,9.397764071768080485e-02,1.707304917545493517e-02,3.814447266437100414e-01,1.121872205382712373e-02,9.357197633208372278e-02,7.268905195304270483e-01,2.402902635977883631e-314
