# # alphas_L2, errors_L2, lambdas_L2, errors_L1, lambdas_L1, errors_Huber,lambdas_Huber, huber_params, errors_BO
2.500000000000000000e-01,2.305555555583369554e-01,1.000000000000000021e-08,3.429006589622685119e-02,1.000000000000000021e-08,3.009902313775425498e-02,1.000000000000000021e-08,2.271059231298377390e-01,1.983302831183020309e-02
2.516778523489933139e-01,2.324036955321349129e-01,1.000000000000000021e-08,3.449703953253391298e-02,1.000000000000000021e-08,3.031167302403270369e-02,1.000000000000000021e-08,2.260863921545444855e-01,1.991970164118139763e-02
2.533557046979865723e-01,2.342568402830318419e-01,1.000000000000000021e-08,3.470605487342881545e-02,1.000000000000000021e-08,3.052632041013048081e-02,1.000000000000000021e-08,2.250727533274139436e-01,2.000698043580129148e-02
2.550335570469798863e-01,2.361149898156795768e-01,1.050000000000000138e-08,3.491713755473124792e-02,1.000000000000000021e-08,3.074299088239196287e-02,1.000000247528078043e-08,2.240649670621817080e-01,2.009487136248944150e-02
2.567114093959731447e-01,2.379781441273944864e-01,1.102500000000000112e-08,3.513031359997342840e-02,1.000000000000000021e-08,3.096171041806394797e-02,1.000000000000000021e-08,2.230630408140500398e-01,2.018338120406015790e-02
2.583892617449664586e-01,2.398463032186299859e-01,1.157625000000000084e-08,3.534560945230214024e-02,1.000000000000000021e-08,3.118250539118050391e-02,1.000000485155033096e-08,2.220668054143095094e-01,2.027251679552333208e-02
2.600671140939597170e-01,2.417194670896556374e-01,1.215506250000000204e-08,3.556305196127595991e-02,1.000000000000000021e-08,3.140540258391832928e-02,1.000000067366517204e-08,2.210762940920615316e-01,2.036228508856707808e-02
2.617449664429530309e-01,2.435976357390208236e-01,1.276281562500000272e-08,3.578266840028954121e-02,1.000000000000000021e-08,3.163042918969782846e-02,1.000000000000000021e-08,2.200914004837568883e-01,2.045269312973041487e-02
2.634228187919462894e-01,2.454808091702913586e-01,1.340095640625000269e-08,3.600448648142751118e-02,1.000000000000000021e-08,3.185761282272459027e-02,1.000000000000000021e-08,2.191121539438619092e-01,2.054374805550629457e-02
2.651006711409396033e-01,2.473689873770954506e-01,1.407100422656250365e-08,3.622853434471995371e-02,1.000000000000000021e-08,3.208698152844080553e-02,1.000000000000000021e-08,2.181383992612031530e-01,2.063545710721570448e-02
2.667785234899328617e-01,2.492621703668052024e-01,1.477455443789062942e-08,3.645484058612735723e-02,1.000000000000000021e-08,3.231856378661279727e-02,1.000000000000000021e-08,2.171702137313402670e-01,2.072782761978098076e-02
2.684563758389261756e-01,2.511603581351242731e-01,1.551328215978516064e-08,3.668343425248599132e-02,1.000000000000000021e-08,3.255238852383102177e-02,1.000000000000000021e-08,2.162074023665998546e-01,2.082086703828633922e-02
2.701342281879194340e-01,2.530635506831857562e-01,1.628894626777441867e-08,3.691434485476130511e-02,1.000000000000000021e-08,3.278848512174703522e-02,1.000000052727409731e-08,2.152500129527997741e-01,2.091458290927794561e-02
2.718120805369127480e-01,2.549717480063387054e-01,1.710339358116313944e-08,3.714760237646208552e-02,1.000000000000000021e-08,3.302688342303672364e-02,1.000000116810341986e-08,2.142979945585599399e-01,2.100898287891739269e-02
2.734899328859060619e-01,2.568849501141456937e-01,1.795856326022129823e-08,3.738323728038794869e-02,1.000000000000000021e-08,3.326761374164144414e-02,1.000000000000000021e-08,2.133513504328167776e-01,2.110407470801045626e-02
2.751677852348993203e-01,2.588031570000004500e-01,1.885649142323236480e-08,3.762128053097901770e-02,1.000000000000000021e-08,3.351070687260881975e-02,1.000000000000000021e-08,2.124098239826664458e-01,2.119986626993686230e-02
2.768456375838926342e-01,2.607263686613969789e-01,1.979931599439398419e-08,3.786176357607606846e-02,1.000000000000000021e-08,3.375619410186958547e-02,1.000000000000000021e-08,2.114736375526629630e-01,2.129636554166158824e-02
2.785234899328858926e-01,2.626545851091175443e-01,2.078928179411368572e-08,3.810471838578877168e-02,1.000000000000000021e-08,3.400410721141700066e-02,1.000000110012479068e-08,2.105425957895843414e-01,2.139358062119012249e-02
2.802013422818792066e-01,2.645584586625404633e-01,5.256437162077401415e-02,3.835017744724833477e-02,1.000000000000000021e-08,3.425447849450646842e-02,1.000000000000000021e-08,2.096167172479192209e-01,2.149151972367768781e-02
2.818791946308724650e-01,2.664921793364172231e-01,5.652450541655663907e-02,3.859817376374263809e-02,1.000000000000000021e-08,3.450734076129591266e-02,1.000000000000000021e-08,2.086958998690900680e-01,2.159019117601390647e-02
2.835570469798657789e-01,2.684305107246236499e-01,6.055128130558784516e-02,3.884874089600987013e-02,1.000000000000000021e-08,3.476272735063523633e-02,1.000000000000000021e-08,2.077802669490680376e-01,2.168960343373238508e-02
2.852348993288590373e-01,2.703734384664997492e-01,6.464507124102482349e-02,3.910191294203402279e-02,1.000000000000000021e-08,3.502067214049553456e-02,1.000000000000000021e-08,2.068696073756867426e-01,2.178976506962226889e-02
