# # alphas_L2, errors_L2, lambdas_L2, errors_L1, lambdas_L1, errors_Huber,lambdas_Huber, huber_params, errors_BO
2.056512308348652507e+00,4.772095242458720410e-01,1.399999983310699303e+00,5.280621246845232930e-01,1.301383690703660001e+00,4.579164118441738651e-01,1.113259609192740696e+00,1.562326120529149653e+00,4.570317649363699886e-01
2.310129700083160209e+00,4.438794925718192452e-01,1.400000001043081088e+00,4.954006320550763398e-01,1.302211914062499698e+00,4.239622968802150282e-01,1.110236850694070743e+00,1.568103108787029409e+00,4.230279502127503033e-01
2.595024211399737268e+00,4.110324986309996653e-01,1.399999966621398695e+00,4.627133335771169698e-01,1.303029489517211426e+00,3.906936073176616731e-01,1.107263111036940639e+00,1.574097981678292513e+00,3.897177510075309215e-01
2.915053062825177399e+00,3.789886790253351734e-01,1.399999999999999911e+00,4.303132265759996855e-01,1.303844795227050435e+00,3.584479732696403964e-01,1.104370309320778176e+00,1.580246579056626910e+00,3.574406671989878159e-01
3.274549162877729902e+00,3.480349818975478904e-01,1.399999966621398695e+00,3.985041214748887839e-01,1.304666309356689258e+00,3.275184088361116075e-01,1.101586622660689407e+00,1.586478125490192514e+00,3.264910715667592722e-01
3.678379771828634404e+00,3.184138532290750057e-01,1.399999966621398695e+00,3.675674631903003142e-01,1.305501984357833489e+00,2.981416963926375452e-01,1.098935468003783500e+00,1.592719931494603669e+00,2.971064556438611781e-01
4.132012400115338657e+00,2.903161776377944925e-01,1.400000066757202122e+00,3.377511370468424534e-01,1.306358103752136124e+00,2.704924463329554385e-01,1.096434259186365168e+00,1.598900738943304312e+00,2.694614423962282679e-01
4.641588833612781961e+00,2.638787223264673631e-01,1.399999933242797701e+00,3.092612955924889384e-01,1.307238214015960409e+00,2.446827677686607139e-01,1.094094984780524804e+00,1.604954792162792243e+00,2.436675023583179112e-01
5.214008287999686964e+00,2.391856505544169842e-01,1.400000066235661311e+00,2.822577427158976526e-01,1.308143491223454635e+00,2.207666203771558866e-01,1.091923867769907464e+00,1.610824047972638340e+00,2.197774254853417375e-01
5.857020818056669853e+00,2.162731982339014536e-01,1.399999983310699303e+00,2.568528690297957606e-01,1.309071784019470330e+00,1.987474198218417420e-01,1.089922565304258573e+00,1.616460559101190464e+00,1.977930888715433433e-01
6.579332246575682497e+00,1.951364022258355035e-01,1.399999933242797701e+00,2.331136751233515714e-01,1.310018905997276217e+00,1.785873673816165130e-01,1.088088322414184628e+00,1.621826700741209493e+00,1.776749579954211011e-01
7.390722033525782386e+00,1.757368021231464628e-01,1.400000033378601128e+00,2.110661283271728639e-01,1.310978336334228000e+00,1.602171749496923425e-01,1.086415839365164393e+00,1.626896141076261015e+00,1.593519664013782755e-01
8.302175681319747369e+00,1.580102284839064453e-01,1.399999983310699303e+00,1.907009947884983347e-01,1.311942193508147891e+00,1.435452142827076116e-01,1.084897188079533947e+00,1.631651293100268019e+00,1.427307868951606107e-01
9.326033468832203965e+00,1.418740495296684223e-01,1.400000033378601128e+00,1.719803405377149375e-01,1.312902278900146325e+00,1.284655040536648585e-01,1.083522963949596907e+00,1.636084006640210031e+00,1.277039025762378710e-01
1.047615752789665677e+01,1.272335042845265107e-01,1.400000033378601128e+00,1.548440462011730911e-01,1.313849563598632475e+00,1.148642767756156147e-01,1.082283218926369806e+00,1.640193459929000008e+00,1.141562218297278442e-01
1.176811952434998432e+01,1.139869615717161722e-01,1.400000033378601128e+00,1.392158706113844069e-01,1.314776687100529529e+00,1.026251041843080358e-01,1.081167556345860703e+00,1.643984745562917293e+00,1.019702223617977577e-01
1.321941148466029325e+01,1.020300958764415178e-01,1.399999999999999911e+00,1.250087840847884380e-01,1.315676040649413903e+00,9.163270484200380928e-02,1.080165435985998901e+00,1.647467164491959846e+00,9.102975583709760343e-02
1.484968262254465721e+01,9.125906534967032080e-02,1.399999999999999911e+00,1.121294456162102993e-01,1.316541080474852965e+00,8.177562867722310003e-02,1.079266992063661945e+00,1.650654287530514575e+00,8.122271547605186548e-02
1.668100537200059819e+01,8.157282571034252250e-02,1.400000033378600905e+00,1.004818103952929143e-01,1.317367267608642312e+00,7.294803329164478711e-02,1.078462002468136394e+00,1.653561046543983615e+00,7.244278757126854096e-02
1.873817422860383886e+01,7.287472969814690060e-02,1.399999933242797701e+00,8.996992590990027239e-02,1.318150863647460813e+00,6.505075614422728414e-02,1.077742291641261563e+00,1.656204950860700409e+00,6.459049565302410478e-02
2.104904144512020636e+01,6.507355751683951972e-02,1.399999995827674759e+00,8.050001419961128057e-02,1.318889597803354352e+00,5.799186046990145726e-02,1.077099204729868198e+00,1.658603286317273939e+00,5.757371840619374126e-02
2.364489412645408350e+01,5.808410837877397981e-02,1.399999983310699525e+00,7.198195301884235953e-02,1.319581103324890092e+00,5.168680162750982632e-02,1.076524285930379854e+00,1.660774058863597302e+00,5.130782986018056491e-02
2.656087782946687881e+01,5.182746358986367596e-02,1.400000004172325063e+00,6.433026849673817438e-02,1.320226211547851136e+00,4.605832967623291196e-02,1.076011659411142407e+00,1.662735221401958174e+00,4.571557875678311511e-02
2.983647240283341873e+01,4.623101118135797272e-02,1.399999999739229617e+00,5.746474248514843453e-02,1.320823820978402896e+00,4.103621673088087007e-02,1.075554005621798925e+00,1.664503568383808974e+00,4.072679600506767805e-02
3.351602650938842487e+01,4.122830328457949278e-02,1.400000066757201900e+00,5.131072437473704895e-02,1.321376572698354401e+00,3.655687506370375317e-02,1.075145836300256397e+00,1.666096071950782687e+00,3.627799617090698980e-02
3.764935806792469464e+01,3.675880124333552601e-02,1.399999999999999911e+00,4.579922230776922731e-02,1.321884994767606125e+00,3.256291364195162963e-02,1.074782383872380009e+00,1.667528211215611567e+00,3.231192054443310369e-02
