# # alphas_L2, errors_L2, lambdas_L2, errors_L1, lambdas_L1, errors_Huber,lambdas_Huber, huber_params, errors_BO
2.768286630392066683e-02,1.793154847693718690e-01,-1.015042966070305974e+00,2.754503986252196945e-01,-8.965846175777670846e-01,1.793154847693583243e-01,-1.015043215439721536e+00,2.197962537019682117e+01,1.498062905857500127e-01
2.899422853882876669e-02,1.793729759733444507e-01,-1.014538781195884587e+00,2.754563978904707167e-01,-8.942426190089403093e-01,1.793729759733322382e-01,-1.014539384360669594e+00,2.469807059279492734e+01,1.499825595356472085e-01
3.036771118035457365e-02,1.794331813658456287e-01,-1.014010725152225012e+00,2.754626647961968544e-01,-8.917959922306719633e-01,1.794331813658309738e-01,-1.014010607775941208e+00,2.220958614551468813e+01,1.501620798763720899e-01
3.180625692794119413e-02,1.794962286335906043e-01,-1.013457640650136771e+00,2.754692104970695166e-01,-8.892404803944992109e-01,1.794962286335812784e-01,-1.013456980728392853e+00,2.167986269289729506e+01,1.503449355052681735e-01
3.331294787934673679e-02,1.795622514191881347e-01,-1.012878308522053850e+00,2.754760465408694348e-01,-8.865714153369421702e-01,1.795622514191765884e-01,-1.012879023170559112e+00,2.102323861797921012e+01,1.505312138193122262e-01
3.489101213406773511e-02,1.796313896048280512e-01,-1.012271568828404078e+00,2.754831848731551514e-01,-8.837842411003691279e-01,1.796313896048158387e-01,-1.012271993608960141e+00,1.911724592993088834e+01,1.507210065740669513e-01
3.654383070957256674e-02,1.797037895937505514e-01,-1.011636170362483877e+00,2.754906378458494842e-01,-8.808740339455622959e-01,1.797037895937445562e-01,-1.011635437692209871e+00,1.832130103207877880e+01,1.509144098055438254e-01
3.827494478516311333e-02,1.797796046112236645e-01,-1.010970578608579196e+00,2.754984182224418099e-01,-8.778358307706909391e-01,1.797796046112132284e-01,-1.010970569047096923e+00,1.745432426936383052e+01,1.511115241569767065e-01
4.008806328898464888e-02,1.798589950184570352e-01,-1.010273408906776860e+00,2.755065391825164411e-01,-8.746645569866582370e-01,1.798589950184406039e-01,-1.010273617263034218e+00,1.711275019318489754e+01,1.513124551491512593e-01
4.198707084443910331e-02,1.799421286344971005e-01,-1.009543239998452968e+00,2.755150143250890693e-01,-8.713548172485261478e-01,1.799421286344857762e-01,-1.009543526373113398e+00,1.725718257885747420e+01,1.515173133729579291e-01
4.397603609302721400e-02,1.800291810800658254e-01,-1.008778419385977898e+00,2.755238576744025725e-01,-8.679009501208829747e-01,1.800291810800520587e-01,-1.008778627437235009e+00,1.616462244627778944e+01,1.517262149621749767e-01
4.605922041145105866e-02,1.801203361274119619e-01,-1.007977406990300473e+00,2.755330836787510673e-01,-8.642974603060897820e-01,1.801203361273997494e-01,-1.007977307772988551e+00,1.763082207627226339e+01,1.519392817264586526e-01
4.824108704165368938e-02,1.802157860829878278e-01,-1.007138521888012228e+00,2.755427072134479793e-01,-8.605384886469309436e-01,1.802157860829787239e-01,-1.007138230815945334e+00,1.603409537647798189e+01,1.521566415374481229e-01
5.052631065335679711e-02,1.803157321597517182e-01,-1.006259679901495563e+00,2.755527435804263625e-01,-8.566180182109681684e-01,1.803157321597415041e-01,-1.006259373259306145e+00,1.507137260545280810e+01,1.523784287116384251e-01
5.291978735958442065e-02,1.804203848868255466e-01,-1.005339264315269432e+00,2.755632085040786716e-01,-8.525299516555473467e-01,1.804203848868219939e-01,-1.005339793735417597e+00,1.473757696303736964e+01,1.526047842307297620e-01
5.542664520663106997e-02,1.805299645341111869e-01,-1.004375215409963662e+00,2.755741181307636012e-01,-8.482677505476230451e-01,1.805299645341031933e-01,-1.004375194088654055e+00,1.541328897838964807e+01,1.528358563341385423e-01
5.805225516094898730e-02,1.806447015434042846e-01,-1.003365511499389573e+00,2.755854890213511599e-01,-8.438250514979044326e-01,1.806447015433927383e-01,-1.003365382303589071e+00,1.640525560299267838e+01,1.530718006144482501e-01
6.080224261649423700e-02,1.807648369888048556e-01,-1.002307919097371602e+00,2.755973381440108838e-01,-8.391950672875134742e-01,1.807648369887953077e-01,-1.002308130768962524e+00,1.627102861433005287e+01,1.533127806724718933e-01
6.368249944718586131e-02,1.808906230549705008e-01,-1.001200305167621263e+00,2.756096828663898712e-01,-8.343710651513527310e-01,1.808906230549598426e-01,-1.001200063567565746e+00,1.463292228005534312e+01,1.535589684148674916e-01
6.669919663030121626e-02,1.810223235313601631e-01,-1.000040030470727315e+00,2.756225409428507689e-01,-8.293460937125081145e-01,1.810223235313506152e-01,-1.000040060978633516e+00,1.483529802021360489e+01,1.538105445079119837e-01
6.985879746785249311e-02,1.811602143302231127e-01,-9.988247656594964052e-01,2.756359305007403115e-01,-8.241128602208280807e-01,1.811602143302177836e-01,-9.988249288112986957e-01,1.374264042388357154e+01,1.540676988559687155e-01
7.316807143427195292e-02,1.813045840236622297e-01,-9.975520514224800461e-01,2.756498700250114009e-01,-8.186642772617100938e-01,1.813045840236571227e-01,-9.975520383986700157e-01,1.338579286668914392e+01,1.543306310581804563e-01
7.663410868007458632e-02,1.814557344067475597e-01,-9.962187494134144838e-01,2.756643783365244627e-01,-8.129927169273694076e-01,1.814557344067428968e-01,-9.962189501749778575e-01,1.331251332821275390e+01,1.545995508870253721e-01
8.026433522257174491e-02,1.816139810794989984e-01,-9.948224462981996030e-01,2.756794745725612561e-01,-8.070908168380288572e-01,1.816139810794947795e-01,-9.948223560567983625e-01,1.286099722171854687e+01,1.548746788350598980e-01
8.406652885618325077e-02,1.817796540541953831e-01,-9.933598453372620707e-01,2.756951781599776830e-01,-8.009507161332959368e-01,1.817796540541922745e-01,-9.933597986877908959e-01,1.283455352598720722e+01,1.551562466961277087e-01
8.804883581643464796e-02,1.819530983876676000e-01,-9.918278731968294126e-01,2.757115087880246396e-01,-7.945647863943314793e-01,1.819530983876620489e-01,-9.918280155037325629e-01,1.178485798268514984e+01,1.554444976775246623e-01
9.221978823334327224e-02,1.821346748340211263e-01,-9.902233271694612649e-01,2.757284863746445325e-01,-7.879250546364251484e-01,1.821346748340177957e-01,-9.902233750429929593e-01,1.348097761189372079e+01,1.557396878580630251e-01
9.658832241158703258e-02,1.823247605348219391e-01,-9.885428318834981187e-01,2.757461310326814186e-01,-7.810234971717360253e-01,1.823247605348166100e-01,-9.885426847853187038e-01,1.329099305435168965e+01,1.560420858500647379e-01
1.011637979766207007e-01,1.825237497206262383e-01,-9.867824915180201106e-01,2.757644630308861977e-01,-7.738522400895756492e-01,1.825237497206202431e-01,-9.867824135065018654e-01,1.290181289407859566e+01,1.563519738882588328e-01
1.059560179277615893e-01,1.827320544478927555e-01,-9.849386305333411862e-01,2.757835027488098056e-01,-7.664031414012595356e-01,1.827320544478876485e-01,-9.849386991602215868e-01,1.175562164427753942e+01,1.566696482506015897e-01
1.109752496412072104e-01,1.829501053673512345e-01,-9.830074327955027336e-01,2.758032706335487028e-01,-7.586680399140242059e-01,1.829501053673465716e-01,-9.830074917853235394e-01,1.094596119238244825e+01,1.569954199789509453e-01
1.162322468679852366e-01,1.831783525140460167e-01,-9.809846319241013468e-01,2.758237871448967482e-01,-7.506388622380095743e-01,1.831783525140417979e-01,-9.809844573781565380e-01,1.106101996529261733e+01,1.573296154435163130e-01
